flux0_1,flux0_2,flux2_1,flux2_2,id,x,y,z
0.026496377853047,0.0055996614999534,-5.7322069686226e-05,9.7424797668153e-06,0,0,10.71,0
0.026494247234342,0.005602132546366,-5.7135012844499e-05,9.7999443322592e-06,0.16105263157895,0.16105263157895,10.71,0
0.026492116615638,0.0056046035927787,-5.6947956002771e-05,9.8574088977033e-06,0.32210526315789,0.32210526315789,10.71,0
0.026488875216008,0.0056087724586387,-5.6604102495208e-05,9.9371835429183e-06,0.48315789473684,0.48315789473684,10.71,0
0.026483031483134,0.0056168659696535,-5.5895009084177e-05,1.0067323410335e-05,0.64421052631579,0.64421052631579,10.71,0
0.026476126167068,0.0056259098014875,-5.5062736660103e-05,1.019464889966e-05,0.80526315789474,0.80526315789474,10.71,0
0.026466309010617,0.0056398591212089,-5.340997931688e-05,1.0156345181211e-05,0.96631578947368,0.96631578947368,10.71,0
0.026455309712445,0.0056557999587084,-5.1424123545778e-05,1.0050799728717e-05,1.1273684210526,1.1273684210526,10.71,0
0.026443375156992,0.005673017173645,-4.9097812768854e-05,9.7820466206702e-06,1.2884210526316,1.2884210526316,10.71,0
0.026427076067565,0.0056961908166212,-4.518271196474e-05,8.751657786696e-06,1.4494736842105,1.4494736842105,10.71,0
0.026410776978139,0.0057193644595974,-4.1267611160625e-05,7.7212689527219e-06,1.6105263157895,1.6105263157895,10.71,0
0.026391000614712,0.0057490199564338,-3.5090455953729e-05,5.0678190654168e-06,1.7715789473684,1.7715789473684,10.71,0
0.026367166375948,0.0057859789817606,-2.6275067947166e-05,4.1260204680295e-07,1.9326315789474,1.9326315789474,10.71,0
0.026342343773142,0.0058239966674486,-1.6821287536938e-05,-5.0278429246504e-06,2.0936842105263,2.0936842105263,10.71,0
0.026305397038143,0.0058867694623104,3.8139447606499e-06,-2.2768045867371e-05,2.2547368421053,2.2547368421053,10.71,0
0.026266916822912,0.0059526733242011,2.5863425530876e-05,-4.206394248028e-05,2.4157894736842,2.4157894736842,10.71,0
0.026231107458009,0.0060112589059563,4.5767184522339e-05,-6.0307758360283e-05,2.5768421052632,2.5768421052632,10.71,0
0.026200194652039,0.0060564276407967,6.1737120252814e-05,-7.6622759563363e-05,2.7378947368421,2.7378947368421,10.71,0
0.026169281846069,0.0061015963756371,7.770705598329e-05,-9.2937760766442e-05,2.8989473684211,2.8989473684211,10.71,0
0.026148212751989,0.0061239112087751,8.4475449115191e-05,-9.954289946713e-05,3.06,3.06,10.71,0
0.026133751289521,0.006130825116212,8.5141013488792e-05,-0.00010018736694925,3.2210526315789,3.2210526315789,10.71,0
0.02612688488386,0.0061200313728607,7.8797591460985e-05,-9.4087536861692e-05,3.3821052631579,3.3821052631579,10.71,0
0.026130885778088,0.0060840341565467,6.2260372734108e-05,-7.7258264924609e-05,3.5431578947368,3.5431578947368,10.71,0
0.026134886672315,0.0060480369402327,4.5723154007231e-05,-6.0428992987527e-05,3.7042105263158,3.7042105263158,10.71,0
0.026142236730165,0.0060025725623882,2.6509411050545e-05,-4.2422141254411e-05,3.8652631578947,3.8652631578947,10.71,0
0.026152563822345,0.0059486929298499,4.9165354451994e-06,-2.3368551924871e-05,4.0263157894737,4.0263157894737,10.71,0
0.026162890914526,0.0058948132973117,-1.6676340160146e-05,-4.3149625953317e-06,4.1873684210526,4.1873684210526,10.71,0
0.026161454628288,0.0058647777909409,-2.7663990423971e-05,3.4942992945928e-06,4.3484210526316,4.3484210526316,10.71,0
0.026156820066851,0.0058404918852335,-3.5956415471876e-05,8.409408665852e-06,4.5094736842105,4.5094736842105,10.71,0
0.026149524800464,0.0058209837316433,-4.2448686618846e-05,1.2040738989918e-05,4.6705263157895,4.6705263157895,10.71,0
